symbol,fiscalDateEnding,reportType,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
ABT,2019-09-30,quarterly,USD,1948000000,64000000,None,None,212000000,754000000,401000000,22000000,190000000,960000000,-432000000,-513000000,12000000,1000000,1000000,None,569000000,569000000,None,None,0,None,46000000,None,896000000,None,960000000
ABT,2019-06-30,quarterly,USD,1060000000,63000000,None,None,419000000,751000000,468000000,165000000,254000000,1006000000,-498000000,-449000000,27000000,4000000,4000000,None,568000000,568000000,None,None,0,None,113000000,None,943000000,None,1006000000
ABT,2019-03-31,quarterly,USD,712000000,185000000,None,None,456000000,753000000,335000000,170000000,286000000,672000000,-396000000,-1142000000,13000000,217000000,217000000,None,565000000,565000000,None,None,0,None,-90000000,None,-826000000,None,672000000
ABT,2018-12-31,quarterly,USD,1765000000,None,None,None,-49000000,763000000,467000000,-90000000,64000000,654000000,-496000000,-4776000000,-48000000,104000000,104000000,None,495000000,495000000,None,None,-2000000,None,-77000000,None,655000000,None,654000000
ABT,2018-09-30,quarterly,USD,2183000000,None,None,None,257000000,813000000,354000000,143000000,114000000,563000000,-323000000,2471000000,-118000000,3000000,3000000,None,494000000,494000000,None,None,0,None,71000000,None,496000000,None,563000000
ABT,2018-06-30,quarterly,USD,1244000000,205000000,None,None,249000000,850000000,298000000,84000000,165000000,733000000,-299000000,-1631000000,134000000,3000000,3000000,None,494000000,494000000,None,None,0,None,30000000,None,733000000,None,733000000
ABT,2018-03-31,quarterly,USD,1108000000,220000000,None,None,224000000,852000000,275000000,53000000,171000000,418000000,-238000000,-6455000000,6000000,128000000,128000000,None,491000000,491000000,None,None,0,None,9000000,None,-5550000000,35000000,418000000
ABT,2017-12-31,quarterly,USD,1640000000,None,None,None,-281000000,848000000,345000000,38000000,-210000000,-828000000,-3152000000,-112000000,390000000,11000000,721000000,None,464000000,464000000,None,None,0,None,-646000000,None,-1605000000,19000000,-828000000
ABT,2017-09-30,quarterly,USD,2005000000,None,None,None,-53000000,756000000,263000000,113000000,-166000000,603000000,-306000000,-386000000,5000000,8000000,8000000,None,463000000,463000000,None,None,0,None,81000000,None,1337000000,24000000,603000000
ABT,2017-06-30,quarterly,USD,1351000000,None,None,None,51000000,648000000,255000000,86000000,-35000000,283000000,-6000000,-384000000,26000000,3000000,3000000,None,462000000,462000000,None,None,0,None,54000000,None,969000000,8000000,283000000
ABT,2017-03-31,quarterly,USD,574000000,160000000,None,None,132000000,774000000,272000000,-30000000,162000000,419000000,-6154000000,-4399000000,-1455000000,95000000,95000000,None,460000000,460000000,None,None,0,None,34000000,None,-9914000000,65000000,419000000
ABT,2016-12-31,quarterly,USD,1170000000,None,None,None,-106000000,484000000,564000000,61000000,-54000000,798000000,1550000000,13504000000,-1085000000,0,0,None,386000000,386000000,None,None,0,None,42000000,None,16120000000,-104000000,798000000
ABT,2016-09-30,quarterly,USD,1217000000,None,None,None,-31000000,140000000,312000000,-34000000,3000000,-329000000,-554000000,-746000000,-397000000,2000000,2000000,None,384000000,384000000,None,None,0,None,74000000,None,-78000000,5000000,-329000000
ABT,2016-06-30,quarterly,USD,909000000,None,None,None,200000000,145000000,247000000,146000000,54000000,615000000,-1470000000,-179000000,298000000,1000000,1000000,None,384000000,384000000,None,None,0,None,42000000,None,-756000000,-16000000,615000000
ABT,2016-03-31,quarterly,USD,-93000000,None,None,None,99000000,347000000,243000000,4000000,95000000,316000000,226000000,-1432000000,-583000000,519000000,519000000,None,385000000,385000000,None,None,0,None,-432000000,None,-1667000000,-368000000,316000000
ABT,2015-12-31,quarterly,USD,828000000,None,None,None,7000000,366000000,492000000,20000000,44000000,767000000,1566000000,-497000000,738000000,888000000,888000000,None,360000000,None,None,None,0,None,-837000000,None,1869000000,-28000000,767000000
ABT,2015-09-30,quarterly,USD,1195000000,None,None,None,29000000,151000000,411000000,26000000,3000000,580000000,-1197000000,-815000000,-501000000,2000000,2000000,None,359000000,None,None,None,0,None,48000000,None,-916000000,-99000000,580000000
ABT,2015-06-30,quarterly,USD,941000000,None,None,None,117000000,151000000,216000000,35000000,82000000,784000000,242000000,-374000000,-47000000,1000000,1000000,None,360000000,None,None,None,0,None,56000000,None,822000000,13000000,784000000
ABT,2015-03-31,quarterly,USD,2000000,None,None,None,218000000,371000000,235000000,90000000,128000000,2318000000,-205000000,-550000000,-1471000000,1346000000,1346000000,None,364000000,None,None,None,2485000000,None,-1190000000,None,-837000000,-84000000,2292000000
ABT,2014-12-31,quarterly,USD,1238000000,None,None,None,86000000,395000000,4500000000,22000000,94000000,634000000,-10000000,-700000000,74000000,1000000,1000000,None,335000000,None,None,None,0,None,428000000,None,450000000,-78000000,905000000
ABT,2014-09-30,quarterly,USD,1201000000,None,None,None,159000000,355000000,277000000,97000000,62000000,600000000,-825000000,-271000000,397000000,1000000,1000000,None,331000000,None,None,None,0,None,-1000000,None,43000000,-62000000,538000000
ABT,2014-06-30,quarterly,USD,900000000,None,None,None,209000000,400000000,258000000,158000000,51000000,460000000,1228000000,-619000000,-341000000,1000000,1000000,None,333000000,None,None,None,0,None,-1000000,None,1510000000,1000000,466000000
ABT,2014-03-31,quarterly,USD,336000000,None,None,None,8000000,398000000,255000000,-82000000,90000000,339000000,-595000000,-1152000000,1213000000,2192000000,2192000000,None,343000000,None,None,None,0,None,-2192000000,None,-1415000000,-4000000,375000000
ABT,2013-12-31,quarterly,USD,1625000000,None,None,None,-84242000,425625000,1063659000,134790000,-88000000,589000000,840000000,-1869000000,-1438000000,39000000,38841000,None,218000000,None,None,None,0,None,175899000,None,593000000,-3000000,589000000
ABT,2013-09-30,quarterly,USD,522000000,None,None,None,-102828000,436692000,276457000,-112613000,10000000,965734000,-2697000000,-559000000,374000000,351000000,351008000,None,220000000,None,None,None,0,None,-313352000,None,-2690000000,44000000,966000000
ABT,2013-06-30,quarterly,USD,717000000,None,None,None,181329000,435830000,290419000,81072000,100000000,476055000,36000000,465000000,902000000,290000000,289818000,None,220000000,None,None,None,0,None,-216177000,None,1199000000,-19000000,476000000
ABT,2013-03-31,quarterly,USD,460000000,None,None,None,141741000,420853000,274465000,9751000,132000000,544661000,-2108000000,-4733000000,2248000000,925000000,925333000,None,224000000,None,None,None,0,None,-856370000,None,-6429000000,-48000000,545000000
ABT,2012-12-31,quarterly,USD,1502739000,None,None,None,640177000,588777000,575807000,653296000,-48470000,1053400000,-1224998000,2505365000,-4358000,640652000,640892000,None,812063000,None,None,None,0,None,-360849000,None,2804872000,21766000,1053000000
ABT,2012-09-30,quarterly,USD,3519502000,None,None,None,140212000,759728000,530747000,54220000,85992000,1942800000,-131607000,-2590957000,-1908411000,1234000,1234000,None,805405000,None,None,None,0,None,522859000,None,944172000,147234000,1943000000
ABT,2012-06-30,quarterly,USD,2066829000,None,None,None,-402239000,691435000,425116000,-611030000,208791000,1724600000,688370000,115367000,1297740000,734428000,734428000,None,806984000,None,None,None,0,None,-375389000,None,2706866000,-163700000,1725000000
ABT,2012-03-31,quarterly,USD,2224930000,None,None,None,38205000,743267000,453330000,-132482000,170687000,1242100000,-4891765000,165225000,1399029000,987686000,987686000,None,758548000,None,None,None,0,None,-300407000,None,-2466910000,34700000,1242000000
ABT,2011-12-31,quarterly,USD,1401272000,None,None,None,706558000,648429000,458235000,942682000,177521000,1618700000,1764642000,-1684363000,-1178170000,2572000,2579000,None,751994000,None,None,None,0,None,648717000,None,1764072000,282521000,1262344000
ABT,2011-09-30,quarterly,USD,422502000,None,None,None,245816000,838386000,451995000,243358000,2458000,303200000,991995000,-2668122000,-1961560000,583000,583000,None,751630000,None,None,None,0,None,47225000,None,972281000,-406022000,422502000
ABT,2011-06-30,quarterly,USD,2503152000,None,None,None,-222130000,811412000,372957000,-216935000,-5195000,1942800000,205593000,-1386181000,778517000,2095000,2095000,None,750409000,None,None,None,0,None,91808000,None,1336862000,14298000,1942782000
ABT,2011-03-31,quarterly,USD,2011146000,None,None,None,-343737000,745667000,391813000,-298953000,-44784000,863800000,-2301230000,-684334000,396213000,71750000,71750000,None,683967000,None,None,None,0,None,104002000,None,-908215000,66203000,863818000
ABT,2010-12-31,quarterly,USD,1440800000,None,None,None,124988000,709578000,291333000,870874000,-192741000,1440800000,-2440389000,-93314000,1215817000,652000,652000,None,692101000,None,None,None,1000000000,None,55714000,None,-169774000,47410000,1440800000
ABT,2010-09-30,quarterly,USD,2548413000,None,None,None,-203321000,677024000,205085000,-230374000,27053000,890700000,-2392998000,-687106000,-73814000,2326000,2326000,None,679423000,None,None,None,None,None,66131000,None,-503557000,28134000,890660000
ABT,2010-06-30,quarterly,USD,2348297000,None,None,None,22003000,675202000,273514000,45803000,-23800000,1291700000,303832000,212878000,-2120863000,2479000,2479000,None,679199000,None,None,None,None,None,12940000,None,2754882000,-110125000,1291650000
ABT,2010-03-31,quarterly,USD,1522752000,None,None,None,1627993000,562501000,245143000,-291638000,49631000,1003000000,-7658760000,-520199000,775006000,861368000,861368000,None,620752000,None,None,None,None,None,-673199000,None,-7242519000,-586312000,1003015000
ABT,2009-12-31,quarterly,USD,1538700000,None,None,202701000,968081000,547353000,245447000,897998000,-316806000,1538700000,1562877000,503373000,936258000,959000,959000,None,618776000,None,None,None,None,None,185891000,None,3933424000,34557000,1538700000
ABT,2009-09-30,quarterly,USD,3030024000,None,None,None,-570645000,540714000,328710000,-937506000,-194359000,1480400000,-1518437000,-856333000,-266352000,605000,605000,None,618376000,None,None,None,None,None,28395000,None,671611000,16357000,1480367000
ABT,2009-06-30,quarterly,USD,1713801000,None,None,None,None,None,None,None,81906000,1288100000,-2137392000,-329623000,777007000,1828000,None,None,618227000,None,None,None,None,None,None,None,-670491000,82723000,1288105000
ABT,2009-03-31,quarterly,USD,698718000,None,None,None,None,None,None,None,198704000,1438600000,-1605758000,1684602000,1770418000,822953000,None,None,559081000,None,None,None,None,None,None,None,762773000,-14789000,None
ABT,2008-12-31,quarterly,USD,None,None,None,None,None,None,None,None,140526000,1536200000,-352185000,47875000,1055229000,8679000,None,None,558509000,None,None,None,None,None,None,None,1301679000,23835000,None
ABT,2008-09-30,quarterly,USD,None,None,None,None,None,None,None,None,152037000,1084600000,-54099000,-3365194000,None,1692000,None,None,555557000,None,None,None,None,None,None,None,-986243000,-265361000,None
ABT,2008-06-30,quarterly,USD,None,None,None,None,None,None,None,None,None,1322000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ABT,2008-03-31,quarterly,USD,None,None,None,None,None,None,None,None,None,937900000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ACN,2024-08-31,annual,USD,9131027000,3102291000,None,-732154000,1549125000,1443225000,516509000,601935000,None,17118520000,-7061818000,-6063508000,None,4524646000,4524646000,None,3241479000,3238259000,None,None,None,None,-3106515000,None,None,None,7264787000
ACN,2023-08-31,annual,USD,9524268000,3131222000,None,-906623000,707512000,1412073000,528172000,-87669000,-87669000,16142862000,-2622470000,-5645326000,None,4330403000,4330403000,None,2827394000,2824435000,None,None,None,None,-2829334000,None,None,None,6871557000
ACN,2022-08-31,annual,USD,9541129000,2555707000,None,1673572000,3341939000,1319186000,717998000,2411735000,2411735000,16185127000,-4260629000,-5311026000,None,4116378000,4116378000,None,2457306000,2457306000,None,None,None,None,-2767314000,None,-30526000,None,6877169000
ACN,2021-08-31,annual,USD,8975148000,2356052000,None,1540948000,2002519000,1127563000,580132000,1471613000,1471613000,13751661000,-4309766000,-4926337000,None,3703124000,3703124000,None,2236094000,2236094000,None,None,None,None,-2637349000,None,-260955000,None,5906809000
ACN,2020-08-31,annual,USD,8215152000,2085922000,None,-322400000,-388969000,1022399000,599132000,-721500000,-721500000,11953319000,-1894519000,-4049092000,None,2915847000,2915847000,None,2037733000,2037733000,None,None,None,None,-1960539000,None,2288477000,16936000,5107839000
ACN,2019-08-31,annual,USD,6626953000,1587273000,None,736628000,1112474000,892760000,599009000,526297000,-114257000,4839547000,-1755576000,-3767171000,None,2691114000,2691114000,None,1864353000,1864353000,None,None,None,None,-1842669000,None,1065493000,-38713000,4779112000
ACN,2018-08-31,annual,USD,6026691000,1392917000,None,1027710000,1126906000,926776000,619187000,710804000,273963000,4119531000,-1249604000,-3709028000,None,2639094000,2639094000,None,1708724000,1708724000,None,None,None,None,-1885948000,None,934500000,-133559000,4059907000
ACN,2017-08-31,annual,USD,4973039000,1304539000,None,44823000,853023000,801789000,515919000,73322000,-685121000,3485801000,-2233879000,-3560235000,None,2649051000,2649051000,None,1567578000,1567578000,None,None,None,None,-1973006000,None,-778749000,42326000,3445149000
ACN,2016-08-31,annual,USD,4667400000,1441765000,None,600817000,960004000,729052000,496566000,370068000,-611101000,4154043000,-610350000,-3489218000,None,2604989000,2604989000,None,1438138000,1438138000,None,None,None,None,-2013632000,None,544843000,-22989000,4111892000
ACN,2015-08-31,annual,USD,4176163000,1448348000,None,1016730000,1286758000,645923000,395017000,427125000,-645298000,3094864000,-1170384000,-3286322000,0,2452989000,2452989000,None,1353471000,1353471000,None,None,None,None,-1898840000,None,-560539000,-279996000,3053581000
ACN,2014-08-31,annual,USD,3486085000,980571000,None,53164000,1122016000,620743000,321870000,704532000,-665716000,2988851000,-1056411000,-3165416000,0,2559434000,2559434000,None,1254916000,1254916000,None,None,None,None,-2000937000,None,-710580000,25162000,2941498000
ACN,2013-08-31,annual,USD,3303128000,977023000,None,-557692000,540520000,593028000,369593000,309694000,-887670000,3554519000,-1156215000,-3065629000,88000,2544352000,2544352000,None,1121738000,1121738000,None,None,None,None,-2028540000,None,-1008641000,-89925000,3281878000
ACN,2012-08-31,annual,USD,4256852000,1048837000,None,823762000,430833000,593545000,371974000,128459000,-339971000,2824933000,-535385000,-2558855000,131000,2098841000,2098841000,None,950857000,950857000,None,None,None,None,-1644454000,None,939448000,-223164000,2553510000
ACN,2011-08-31,annual,USD,3441739000,839318000,None,1126248000,1283789000,513256000,403714000,620481000,73189000,2553240000,-703387000,-2121504000,-69000,2171877000,2171877000,None,643642000,643642000,None,None,None,None,-1614511000,None,862786000,245938000,2277677000
